transaction_id,user_id,amount,transaction_type_ATM,transaction_type_Online,transaction_type_POS,transaction_type_QR,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,country_DE,country_FR,country_NG,country_TR,country_UK,country_US,hour,device_risk_score,ip_risk_score,is_fraud
9196,202,27,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,6,0
2540,438,121,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,18,10,16,0
6508,483,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,19,19,13,0
6944,949,51,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,19,16,7,0
4003,94,128,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,13,25,5,0
5605,923,134,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,15,23,15,0
5571,387,96,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,3,1,0
9649,907,2085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,72,77,1
4815,928,12,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,12,6,10,0
6184,960,201,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,14,11,0
9777,222,5238,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,18,90,72,1
7787,292,197,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6,1,17,0
9538,144,8893,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7,86,93,1
9096,72,76,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,15,24,13,0
3126,621,171,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,15,20,0
4824,923,84,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,13,3,29,0
1124,67,79,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,21,3,13,0
5543,117,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,24,13,0
3135,331,68,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,20,26,5,0
199,922,115,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,26,16,0
667,854,161,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,17,2,16,0
7640,223,100,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,19,18,13,0
4301,129,95,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,23,20,24,0
1429,945,132,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,9,2,3,0
3200,42,85,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,8,0,4,0
139,159,67,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,12,19,24,0
9350,489,159,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,20,17,0
8774,622,43,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,20,2,3,0
9898,309,189,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,97,97,1
0,21,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17,15,27,0
7137,479,23,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,14,21,24,0
2691,797,148,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19,19,24,0
4030,129,77,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20,10,16,0
9308,966,99,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,16,24,0
8384,909,132,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,13,25,0
5606,919,79,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,14,22,11,0
9887,913,295,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,97,94,1
764,325,152,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,16,19,14,0
5672,193,88,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,18,9,6,0
6592,17,179,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,18,7,16,0
7453,64,105,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,24,24,0
1687,790,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,29,5,0
4942,213,173,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,15,0,7,0
7002,768,58,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,1,11,0
4925,521,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,20,8,6,0
1195,829,25,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,16,20,28,0
8154,162,129,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,11,29,23,0
2154,386,163,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,21,20,20,0
6825,512,87,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,10,11,0
4712,337,69,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,19,12,23,0
5718,673,103,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,20,4,28,0
3345,51,90,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,4,15,0
4563,566,135,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,12,27,17,0
6871,991,135,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9,7,7,0
8467,353,24,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,23,24,6,0
7019,542,38,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,22,20,0
777,690,27,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13,10,5,0
2188,949,157,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,12,12,24,0
2233,980,131,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,23,0,0
138,659,106,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,20,29,7,0
4611,669,137,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,21,9,17,0
1216,969,102,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,10,15,13,0
6212,483,94,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,23,16,0,0
5371,502,85,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20,27,0,0
8093,371,219,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,21,12,0
9619,688,1703,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,73,83,1
4032,823,57,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19,23,10,0
4890,377,84,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9,26,21,0
7409,650,96,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,22,8,18,0
169,560,48,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,7,17,22,0
1870,433,33,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,16,0,6,0
3728,248,53,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,19,11,17,0
5875,918,176,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,26,22,0
98,289,154,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,4,29,0
8421,264,120,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,22,26,25,0
8889,345,190,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,14,7,0
1871,403,111,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,12,5,0
1378,645,68,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,1,13,0
4581,546,116,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,13,25,8,0
3700,964,76,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,11,10,0
3958,872,98,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,22,6,0,0
1276,835,93,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,9,20,15,0
4174,386,143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,14,27,16,0
3601,909,142,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,19,2,0
1296,454,36,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,22,20,6,0
9853,169,1234,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,18,78,84,1
30,541,97,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21,26,18,0
2517,967,94,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,17,7,9,0
6530,541,147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,22,13,0
774,211,42,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,28,29,0
2927,786,106,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,6,8,0
7424,545,91,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8,22,6,0
9034,29,109,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,11,15,21,0
5538,321,168,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,14,8,21,0
6507,715,160,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,11,0,18,0
9551,951,591,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,87,72,1
1564,897,113,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8,29,26,0
6521,277,89,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,19,18,4,0
9118,537,138,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,15,10,0
9089,865,45,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,15,4,20,0
7166,66,77,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,17,5,8,0
8559,449,151,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,29,19,0
7963,112,108,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,17,0,4,0
4401,469,129,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23,10,20,0
8906,417,46,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,21,1,0,0
533,271,82,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,7,4,0
7813,534,98,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,21,3,18,0
426,601,125,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,17,14,7,0
5269,847,155,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,22,1,0
7426,78,168,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,7,24,0
9840,752,762,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,77,84,1
522,720,114,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,22,23,0,0
9639,93,22,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,73,98,1
1280,822,143,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7,6,5,0
3389,790,19,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,23,2,14,0
463,490,132,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,21,12,0
2301,613,53,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18,16,20,0
8108,64,168,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,15,3,26,0
6219,949,99,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22,26,21,0
1405,558,63,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,15,18,0
2706,452,163,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,12,14,2,0
9393,79,136,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,7,3,0
4005,7,44,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,17,23,16,0
9154,898,59,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,13,3,0
4800,574,92,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,14,1,0
5424,972,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,10,17,23,0
1852,917,56,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,14,0,24,0
4348,124,172,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8,21,19,0
5294,254,125,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8,6,24,0
7873,323,102,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,11,16,26,0
5161,329,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,16,0
3904,884,158,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,20,5,15,0
2362,209,100,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14,6,9,0
6027,501,108,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,14,0,6,0
2500,584,127,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,10,27,0
4082,383,36,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9,16,21,0
467,563,27,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,9,17,14,0
8485,358,171,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11,19,27,0
4485,476,79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,22,14,21,0
469,215,133,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,1,18,0
2108,908,145,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,21,2,29,0
8573,825,57,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,28,20,0
6664,442,131,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,23,12,22,0
5468,554,107,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,17,24,11,0
7233,617,11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,15,26,10,0
8265,569,24,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,11,6,7,0
2715,918,109,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21,0,6,0
945,451,91,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,23,17,0
8159,697,47,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,15,21,28,0
2196,57,115,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,17,0,0
406,455,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,3,28,0
7997,447,65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,20,17,0
9423,738,174,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10,7,1,0
2182,625,139,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,2,25,0
9669,788,3139,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,12,90,97,1
458,359,101,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,1,9,0
1828,920,126,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,20,7,20,0
5272,280,23,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,13,21,1,0
4241,972,84,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,10,22,0
2210,228,102,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,23,3,6,0
8863,88,173,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,23,5,8,0
2125,671,182,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10,21,24,0
3982,208,61,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,12,25,17,0
1208,274,86,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,1,5,0
6732,505,57,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,14,23,7,0
4025,73,97,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6,4,22,0
70,972,135,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6,28,5,0
6911,756,90,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,9,24,10,0
4295,624,77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,10,25,11,0
2414,555,144,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,23,3,11,0
7231,279,126,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,19,18,25,0
3048,181,92,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,14,5,23,0
7740,266,218,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,8,5,6,0
8413,292,189,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,25,19,0
8901,622,88,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,8,14,0
6993,436,98,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,13,13,16,0
2676,158,159,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21,26,25,0
2546,832,130,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,17,14,24,0
6623,924,49,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10,5,9,0
4090,546,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,14,0,21,0
5624,95,145,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,15,0,26,0
152,204,130,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,10,6,3,0
5128,697,36,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,15,6,27,0
7117,459,98,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,13,3,5,0
7268,489,92,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18,14,10,0
1401,10,137,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,11,28,19,0
1565,61,144,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,4,27,0
3311,136,101,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,17,5,14,0
7841,15,77,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,23,15,0
8502,665,87,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,13,13,21,0
5062,257,87,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,12,6,1,0
5669,408,112,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,3,1,0
4902,404,122,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23,9,22,0
9921,528,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,12,90,83,1
3162,698,150,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,1,0
1747,450,131,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15,3,13,0
1951,275,29,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16,6,24,0
9322,37,43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,20,4,18,0
6894,329,51,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,18,1,2,0
5393,974,90,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13,2,2,0
3095,521,139,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,18,13,12,0
7781,877,67,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,25,18,0
145,52,51,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,23,4,15,0
9655,893,400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,86,85,1
9942,917,842,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,81,74,1
3258,848,29,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,14,24,1,0
874,140,44,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,24,19,0
2523,731,87,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,17,15,27,0
5715,502,89,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,15,3,0
925,192,118,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,29,23,0
1902,875,63,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,1,27,0
1651,857,47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,18,4,3,0
6628,245,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,12,18,20,0
397,306,100,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,18,4,23,0
286,99,131,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,19,16,25,0
67,770,75,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,13,26,28,0
864,166,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,15,0
3623,806,153,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,17,29,0
1979,563,134,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,15,7,22,0
8885,288,42,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9,18,28,0
4660,116,87,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,9,2,25,0
2198,730,109,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6,13,15,0
7707,823,22,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,13,19,0
1511,657,46,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8,4,25,0
6394,719,176,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,8,7,6,0
9075,117,44,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,21,14,12,0
5168,654,36,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,14,9,13,0
7883,968,193,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22,16,13,0
2853,282,97,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,11,18,0
8017,804,205,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,18,7,20,0
2580,821,124,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,21,13,6,0
4235,246,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16,28,16,0
6158,425,143,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,22,3,24,0
3800,610,174,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,19,28,4,0
5699,907,78,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9,16,10,0
9823,282,1396,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,21,86,73,1
7020,983,105,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,23,7,28,0
1012,402,91,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,17,3,2,0
1042,424,122,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0,9,0
3808,637,93,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,11,12,23,0
8157,164,25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,18,11,22,0
681,732,110,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,21,3,8,0
4250,221,31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,14,29,26,0
55,264,161,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14,17,10,0
8472,114,148,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,19,29,0
8956,576,89,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,21,26,14,0
3387,214,76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,10,13,0
1358,725,139,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,10,12,0
891,848,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,21,12,3,0
3483,507,27,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6,18,1,0
5047,842,19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,20,2,0
8838,521,134,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9,6,13,0
732,279,183,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,14,29,24,0
8355,104,122,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12,0,14,0
6559,166,19,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,10,29,18,0
8324,596,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,14,26,23,0
8649,880,142,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,16,29,15,0
1872,433,78,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,6,21,0
1816,314,154,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,22,0,28,0
4101,984,111,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,20,1,24,0
1921,518,56,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,20,4,3,0
6445,797,63,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,10,11,11,0
8089,70,134,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,12,14,0
246,851,216,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,13,9,3,0
8567,238,156,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,29,18,0
8546,131,69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,22,21,19,0
1108,314,73,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,16,23,26,0
5044,745,96,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,26,15,0
7620,616,149,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12,17,5,0
9084,389,174,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,11,22,6,0
385,824,129,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,16,23,10,0
4487,932,90,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17,19,19,0
411,615,98,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,10,24,0
8845,701,130,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,11,14,27,0
5423,296,125,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,4,28,0
2625,418,123,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,15,0,4,0
9461,546,33,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,21,16,10,0
2498,860,114,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,16,29,0,0
2671,757,102,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,21,14,0
8898,269,94,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,17,9,28,0
1307,139,130,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,21,29,13,0
4720,204,94,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20,0,19,0
7960,977,108,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,11,7,29,0
781,987,50,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,14,12,0
9691,842,512,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16,73,79,1
1283,933,61,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12,29,24,0
1596,43,263,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,5,0,0
8634,75,96,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17,6,24,0
4849,511,80,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10,7,25,0
7765,261,189,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,13,10,0
4556,43,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,10,29,1,0
6467,575,108,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,16,12,4,0
8289,70,109,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11,16,3,0
7294,365,109,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,10,15,0,0
8255,643,130,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14,19,23,0
6244,314,154,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,16,28,15,0
5457,170,85,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,19,15,26,0
326,676,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,13,12,0,0
5614,659,170,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,19,22,12,0
2919,223,22,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9,7,3,0
3767,749,72,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9,26,0,0
9477,62,142,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,20,5,7,0
5633,26,145,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,20,9,8,0
7703,112,75,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,25,21,0
4646,600,150,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,14,3,26,0
1470,386,83,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,16,23,23,0
9141,432,96,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,18,9,0
8180,384,90,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22,22,27,0
