dataset_order,transaction_id,user_id,amount,transaction_type_ATM,transaction_type_Online,transaction_type_POS,transaction_type_QR,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,country_DE,country_FR,country_NG,country_TR,country_UK,country_US,hour,device_risk_score,ip_risk_score,is_fraud
7684,9971,446,1719,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,74,78,1
7685,9178,734,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,19,0,0
7686,6595,797,121,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,20,3,6,0
7687,2316,114,105,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,19,22,15,0
7688,2779,883,71,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,2,25,0
7689,8297,886,170,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,13,6,28,0
7690,2470,660,69,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,16,8,17,0
7691,1516,735,97,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7,7,27,0
7692,3460,259,62,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13,3,12,0
7693,4432,368,47,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,19,8,19,0
7694,6303,65,35,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8,2,6,0
7695,6829,914,187,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,21,27,27,0
7696,750,627,98,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16,9,10,0
7697,131,445,100,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,2,5,0
7698,7797,93,63,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,17,6,10,0
7699,1438,238,90,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,19,25,8,0
7700,2440,627,230,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,13,3,17,0
7701,9631,272,307,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,70,89,1
7702,4882,815,176,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,2,9,0
7703,9638,504,8065,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,89,77,1
7704,2380,587,101,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,17,5,28,0
7705,3201,864,97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,18,20,22,0
7706,1023,360,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,1,14,0
7707,2291,505,97,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,15,29,25,0
7708,6438,113,145,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,19,5,14,0
7709,4557,26,105,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7,3,18,0
7710,7179,221,169,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,9,9,27,0
7711,3616,196,93,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,10,21,23,0
7712,7503,439,93,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,20,4,10,0
7713,1791,338,140,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,2,10,0
7714,2490,236,8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,23,28,14,0
7715,4076,955,74,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12,1,10,0
7716,7972,383,141,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,23,13,23,0
7717,3247,527,137,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,21,27,0,0
7718,1279,128,130,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,23,8,1,0
7719,4249,255,116,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,13,19,28,0
7720,6939,529,134,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,7,15,15,0
7721,8709,790,176,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,8,20,0
7722,1171,945,106,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12,0,17,0
7723,1381,605,120,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,15,23,2,0
7724,5101,861,129,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,23,9,22,0
7725,2639,326,91,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,15,4,9,0
7726,9192,549,33,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,15,0,0
7727,2023,789,215,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13,23,13,0
7728,3407,272,107,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,23,25,25,0
7729,7656,856,54,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,23,23,17,0
7730,429,630,58,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,2,20,0
7731,97,507,47,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,0,9,0
7732,1339,136,102,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,17,20,0
7733,5846,905,85,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,11,22,1,0
7734,6030,494,121,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,23,2,0,0
7735,543,331,28,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,21,20,1,0
7736,8337,540,149,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6,28,3,0
7737,5149,15,43,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11,25,11,0
7738,4976,476,112,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19,22,7,0
7739,1308,443,65,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,1,3,0
7740,5649,507,36,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,13,20,10,0
7741,232,234,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,22,26,21,0
7742,5163,844,91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9,25,17,0
7743,7803,10,99,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,2,27,0
7744,1336,880,166,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,15,27,27,0
7745,8294,986,87,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,23,26,0
7746,494,735,134,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,14,5,19,0
7747,5770,954,56,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,13,13,2,0
7748,4339,529,94,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,12,11,2,0
7749,3005,106,115,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,17,18,17,0
7750,1905,149,59,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14,13,0,0
7751,1298,620,188,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21,0,29,0
7752,1721,766,111,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,7,19,19,0
7753,8383,908,110,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,17,0,0
7754,6697,943,119,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,18,15,28,0
7755,5244,180,124,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,18,28,0
7756,282,821,182,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,15,26,10,0
7757,557,619,121,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9,17,0,0
7758,6793,522,70,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,8,26,0
7759,6869,941,73,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,4,2,0
7760,7799,224,70,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,22,1,0
7761,7077,676,61,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,15,2,21,0
7762,8694,176,151,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,7,21,0
7763,1088,72,101,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,13,13,0
7764,6840,789,34,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,16,7,13,0
7765,2391,919,171,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,16,4,5,0
7766,1753,399,159,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,4,0
7767,7167,395,157,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,16,2,22,0
7768,5085,176,89,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13,1,13,0
7769,5300,335,99,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,21,16,0
7770,2718,617,88,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,21,15,10,0
7771,7258,934,203,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,13,5,0
7772,7265,753,93,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,6,19,0
7773,8240,380,102,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,23,25,2,0
7774,8187,669,96,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9,1,5,0
7775,8840,147,153,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15,8,17,0
7776,5781,619,37,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8,15,24,0
7777,1057,585,131,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,15,26,3,0
7778,9171,333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18,17,11,0
7779,6803,100,74,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,14,18,2,0
7780,8438,911,185,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,21,9,1,0
7781,9309,937,40,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6,10,12,0
7782,8965,209,143,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,17,17,3,0
7783,6132,540,29,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,19,24,18,0
7784,1602,894,140,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,12,7,9,0
7785,1254,251,117,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,16,10,0
7786,1021,830,63,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,13,22,12,0
7787,1751,350,149,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,10,3,0
7788,460,862,140,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11,23,11,0
7789,933,831,145,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,16,27,25,0
7790,113,320,142,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,0,17,0
7791,7512,566,82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,18,24,2,0
7792,7673,648,88,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,14,23,0
7793,2784,923,107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,24,0
7794,1618,756,125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,14,24,7,0
7795,3851,939,89,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,16,7,24,0
7796,3543,629,91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,9,28,4,0
7797,6478,811,158,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,19,18,17,0
7798,3244,924,24,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7,14,18,0
7799,6502,810,105,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,23,19,0
7800,8494,842,66,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,8,6,0
7801,4771,128,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,29,21,0
7802,1238,548,97,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,21,27,0
7803,1518,533,63,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,11,22,0
7804,4950,80,51,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,9,7,0
7805,3049,961,177,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8,24,10,0
7806,5742,331,52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,4,10,0
7807,9087,868,119,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,23,22,25,0
7808,6865,716,199,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,9,28,14,0
7809,6412,312,203,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,20,28,22,0
7810,1993,906,58,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10,15,19,0
7811,2329,961,134,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19,21,1,0
7812,4214,252,85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9,19,29,0
7813,608,321,75,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,12,12,13,0
7814,2255,307,119,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,13,17,21,0
7815,7691,330,46,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,22,5,25,0
7816,9061,887,144,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,13,27,24,0
7817,5283,938,192,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,22,27,4,0
7818,3617,553,89,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,19,20,27,0
7819,6666,758,78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23,1,0,0
7820,3054,693,127,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,8,13,12,0
7821,4270,920,106,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,4,7,0
7822,6168,564,128,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,20,8,27,0
7823,2592,569,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,2,5,0
7824,9959,150,1240,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,97,89,1
7825,4591,582,93,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,1,11,0
7826,1463,752,97,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,19,8,17,0
7827,9884,591,911,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,88,94,1
7828,6763,755,96,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,2,22,0
7829,7142,259,112,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,18,26,0,0
7830,6665,837,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18,7,24,0
7831,7420,420,128,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,16,7,7,0
7832,3843,462,138,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,10,23,19,0
7833,8582,252,74,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,17,13,23,0
7834,2502,751,79,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,18,25,3,0
7835,1662,194,73,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,23,29,19,0
7836,8692,463,33,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,6,23,0
7837,3785,438,156,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,24,21,0
7838,2366,446,33,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8,17,15,0
7839,5913,81,156,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15,5,20,0
7840,8687,636,26,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,11,20,10,0
7841,1492,946,154,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,19,1,13,0
7842,9841,865,1026,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,71,70,1
7843,5175,415,97,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8,19,9,0
7844,2338,176,44,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,19,5,11,0
7845,1576,47,128,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,3,14,0
7846,6990,65,132,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,10,9,0
7847,9672,304,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,88,84,1
7848,6756,539,131,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22,8,3,0
7849,9090,933,88,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,11,21,0,0
7850,6164,5,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,16,27,0
7851,620,652,78,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,5,15,0
7852,4809,619,81,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,14,4,0,0
7853,5531,372,126,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,21,5,13,0
7854,9243,1,43,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16,5,21,0
7855,8893,206,100,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,19,3,15,0
7856,3887,961,35,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,6,17,0
7857,143,411,105,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,12,12,14,0
7858,1799,449,171,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,22,7,10,0
7859,9319,576,117,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,17,24,15,0
7860,1914,339,168,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,22,11,2,0
7861,7473,629,197,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,21,24,6,0
7862,4711,131,35,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,10,27,0
7863,2160,798,73,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8,16,13,0
7864,2492,310,106,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,17,16,28,0
7865,9717,459,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21,82,87,1
7866,763,565,74,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,22,3,0,0
7867,4477,939,35,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,22,14,27,0
7868,6458,674,104,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,15,12,10,0
7869,82,656,204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,14,25,0
7870,7124,74,207,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,3,29,0
7871,4428,839,72,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,23,26,0
7872,6104,803,73,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,10,11,23,0
7873,9437,714,202,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12,29,23,0
7874,5961,904,146,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12,23,20,0
7875,2411,459,112,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,19,18,18,0
7876,5972,28,77,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,19,8,1,0
7877,8599,861,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,21,8,0
7878,6275,438,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,15,1,19,0
7879,3105,434,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,22,1,15,0
7880,4060,731,88,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,18,21,0
7881,1573,316,176,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,17,17,0
7882,4088,491,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,8,14,29,0
7883,6850,414,128,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,9,27,19,0
7884,8493,476,133,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,15,23,21,0
7885,3759,760,179,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,19,7,2,0
7886,8951,955,75,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,11,16,0
7887,7621,611,119,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,4,6,0
7888,1415,362,45,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,23,23,1,0
7889,2827,783,244,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,12,11,7,0
7890,3642,348,159,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,11,10,28,0
7891,1657,383,81,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,15,5,18,0
7892,6432,233,55,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,20,10,0
7893,4389,761,15,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,16,29,28,0
7894,7625,443,34,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,15,17,5,0
7895,7631,934,125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,20,18,0
7896,3504,277,103,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,7,4,2,0
7897,1865,942,53,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,14,17,21,0
7898,8580,280,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,18,0,0
7899,5523,865,102,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7,12,26,0
7900,8886,385,164,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,17,29,2,0
7901,7098,503,68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,14,16,18,0
7902,3031,791,67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12,13,24,0
7903,7242,992,64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7,15,7,0
7904,5702,449,45,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13,27,5,0
7905,2157,75,57,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13,23,18,0
7906,9014,167,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,21,27,6,0
7907,9194,867,26,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,22,14,22,0
7908,3463,477,107,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,17,0,23,0
7909,7298,57,38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,17,4,18,0
7910,6324,100,79,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,8,17,0
7911,5762,730,55,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,12,8,4,0
7912,7145,967,66,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10,15,10,0
7913,2956,516,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,11,6,24,0
7914,4229,78,129,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,6,0,0
7915,7812,652,126,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,20,8,18,0
7916,250,292,138,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,18,24,18,0
7917,2553,334,127,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6,7,11,0
7918,8995,753,49,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,16,17,23,0
7919,3660,495,158,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7,13,28,0
7920,7830,897,48,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,12,12,3,0
7921,528,862,94,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,16,12,28,0
7922,7494,234,119,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17,19,22,0
7923,8644,475,175,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,14,15,10,0
7924,2395,281,137,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,19,13,20,0
7925,1722,924,148,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,10,11,2,0
7926,651,684,119,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,29,21,0
7927,8005,891,106,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15,3,4,0
7928,4358,438,154,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,21,8,12,0
7929,9037,287,60,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,15,3,20,0
7930,9650,663,10,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17,80,72,1
7931,1202,303,155,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,17,2,2,0
7932,1615,803,171,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,15,15,7,0
7933,254,501,82,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,15,13,0
7934,5842,893,9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,17,7,12,0
7935,881,336,146,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,9,27,17,0
7936,9596,316,3191,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11,75,75,1
7937,9391,703,99,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,4,23,0
7938,6428,580,91,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6,19,24,0
7939,7454,275,94,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,14,26,6,0
7940,7358,235,101,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,12,17,27,0
7941,4197,698,65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,22,19,0
7942,3436,721,167,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,20,28,20,0
7943,7250,281,191,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,19,26,24,0
7944,8132,291,85,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,15,19,0
7945,6010,125,83,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,16,6,0
7946,3089,11,29,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,11,1,16,0
7947,2409,270,145,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,7,19,0
7948,2133,733,116,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,19,13,1,0
7949,6111,406,106,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,11,6,6,0
7950,72,991,30,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,14,16,23,0
7951,4929,962,151,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6,20,15,0
7952,3838,157,86,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,4,18,0
7953,315,48,87,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,13,12,4,0
7954,7116,875,154,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10,9,26,0
7955,6069,829,34,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,12,12,0
7956,8696,957,150,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,18,25,26,0
7957,8528,693,131,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,8,4,26,0
7958,4324,833,85,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,12,29,1,0
7959,2192,910,59,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7,23,16,0
7960,7441,988,181,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,12,13,0
7961,3350,266,82,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,20,9,0
7962,5167,177,82,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,15,15,27,0
7963,1660,504,51,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,12,14,19,0
7964,7936,269,99,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,21,22,9,0
7965,8277,699,85,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,22,0,8,0
7966,2516,890,137,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9,20,25,0
7967,4671,228,192,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,24,23,0
7968,8370,132,116,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6,0,5,0
7969,4051,747,178,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,11,6,28,0
7970,2213,472,71,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,9,12,29,0
7971,4898,92,96,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22,26,22,0
